"TimeGenerated [UTC]","ContainerImage_s","ContainerName_s","RevisionName_s","Log_s"
"10/19/2025, 2:06:54.143 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at process.processTicksAndRejections (node:internal/process/task_queues:82:21)"
"10/19/2025, 2:17:13.175 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T02:17:11.754665107Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/19/2025, 2:17:13.175 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T02:17:11.767843217Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/19/2025, 2:17:13.175 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T02:17:12.179615728Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 9:35:55.697 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T21:35:54.387837458Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/18/2025, 9:35:55.697 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T21:35:54.399456292Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 9:35:55.697 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T21:35:55.300826515Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/18/2025, 9:36:08.640 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Server running on port 8080"
"10/18/2025, 9:36:08.640 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Auth strategy: JWT"
"10/18/2025, 11:00:39.580 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T23:00:38.317679872Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/18/2025, 11:00:39.580 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T23:00:38.328862331Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:00:39.580 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T23:00:38.739451255Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:00:39.580 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T23:00:39.150657918Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:52:00.936 PM",,"metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-18T23:51:59.02358739Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/18/2025, 11:52:00.936 PM",,"metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-18T23:51:59.037418005Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:52:00.936 PM",,"metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-18T23:51:59.448844359Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:52:00.936 PM",,"metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-18T23:51:59.860108043Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 11:52:01.588 PM",,"metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-18T23:52:00.761156982Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/18/2025, 11:52:14.468 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Server running on port 8080"
"10/18/2025, 11:52:14.468 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Auth strategy: JWT"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Error fetching counter: Error: invalid input: input is not string"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at trimSlashFromLeftAndRight (/app/node_modules/@azure/cosmos/dist/commonjs/common/helper.js:260:15)"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at createDocumentUri (/app/node_modules/@azure/cosmos/dist/commonjs/common/uriFactory.js:76:60)"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at get url [as url] (/app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:26:49)"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at /app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:77:28"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at async withDiagnostics (/app/node_modules/@azure/cosmos/dist/commonjs/utils/diagnostics.js:106:26) {"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  diagnostics: CosmosDiagnostics {"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientSideRequestStatistics: {"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestStartTimeUTCInMs: 1760831970598,"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestDurationInMs: 0,"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalRequestPayloadLengthInBytes: 0,"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalResponsePayloadLengthInBytes: 0,"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      locationEndpointsContacted: [],"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      metadataDiagnostics: [Object],"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      retryDiagnostics: [Object],"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      gatewayStatistics: [],"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      encryptionDiagnostics: undefined"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    },"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    diagnosticNode: undefined,"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientConfig: undefined"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  }"
"10/18/2025, 11:59:31.658 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","}"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Error fetching counter: Error: invalid input: input is not string"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at trimSlashFromLeftAndRight (/app/node_modules/@azure/cosmos/dist/commonjs/common/helper.js:260:15)"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at createDocumentUri (/app/node_modules/@azure/cosmos/dist/commonjs/common/uriFactory.js:76:60)"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at get url [as url] (/app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:26:49)"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at /app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:77:28"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at async withDiagnostics (/app/node_modules/@azure/cosmos/dist/commonjs/utils/diagnostics.js:106:26) {"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  diagnostics: CosmosDiagnostics {"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientSideRequestStatistics: {"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestStartTimeUTCInMs: 1760832087499,"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestDurationInMs: 0,"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalRequestPayloadLengthInBytes: 0,"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalResponsePayloadLengthInBytes: 0,"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      locationEndpointsContacted: [],"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      metadataDiagnostics: [Object],"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      retryDiagnostics: [Object],"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      gatewayStatistics: [],"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      encryptionDiagnostics: undefined"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    },"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    diagnosticNode: undefined,"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientConfig: undefined"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  }"
"10/19/2025, 12:01:28.797 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","}"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Error fetching counter: Error: invalid input: input is not string"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at trimSlashFromLeftAndRight (/app/node_modules/@azure/cosmos/dist/commonjs/common/helper.js:260:15)"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at createDocumentUri (/app/node_modules/@azure/cosmos/dist/commonjs/common/uriFactory.js:76:60)"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at get url [as url] (/app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:26:49)"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at /app/node_modules/@azure/cosmos/dist/commonjs/client/Item/Item.js:77:28"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at async withDiagnostics (/app/node_modules/@azure/cosmos/dist/commonjs/utils/diagnostics.js:106:26) {"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  diagnostics: CosmosDiagnostics {"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientSideRequestStatistics: {"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestStartTimeUTCInMs: 1760832145118,"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      requestDurationInMs: 0,"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalRequestPayloadLengthInBytes: 0,"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      totalResponsePayloadLengthInBytes: 0,"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      locationEndpointsContacted: [],"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      metadataDiagnostics: [Object],"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      retryDiagnostics: [Object],"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      gatewayStatistics: [],"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","      encryptionDiagnostics: undefined"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    },"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    diagnosticNode: undefined,"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    clientConfig: undefined"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","  }"
"10/19/2025, 12:02:25.792 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","}"
"10/19/2025, 12:53:47.104 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T00:53:45.400122038Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/19/2025, 12:53:47.104 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T00:53:45.412644087Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/19/2025, 12:53:47.104 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T00:53:45.824278645Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/19/2025, 12:53:47.104 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T00:53:46.725687524Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/19/2025, 12:53:59.118 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Server running on port 8080"
"10/19/2025, 12:53:59.118 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Auth strategy: JWT"
"10/19/2025, 1:08:35.054 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T01:08:34.205274327Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/19/2025, 1:59:05.181 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T01:59:03.630002372Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/19/2025, 1:59:05.181 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T01:59:03.640733301Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/19/2025, 1:59:05.181 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T01:59:04.052078166Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/19/2025, 1:59:06.134 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T01:59:04.953426629Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/19/2025, 1:59:18.015 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Server running on port 8080"
"10/19/2025, 1:59:18.015 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Auth strategy: JWT"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","Unhandled error: SyntaxError: Expected property name or '}' in JSON at position 1"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at JSON.parse (<anonymous>)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at parse (/app/node_modules/body-parser/lib/types/json.js:92:19)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at /app/node_modules/body-parser/lib/read.js:128:18"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at AsyncResource.runInAsyncScope (node:async_hooks:206:9)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at invokeCallback (/app/node_modules/raw-body/index.js:238:16)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at done (/app/node_modules/raw-body/index.js:227:7)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at IncomingMessage.onEnd (/app/node_modules/raw-body/index.js:287:7)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at IncomingMessage.emit (node:events:524:28)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at endReadableNT (node:internal/streams/readable:1698:12)"
"10/19/2025, 2:02:17.089 AM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000006","    at process.processTicksAndRejections (node:internal/process/task_queues:82:21)"
"10/19/2025, 2:17:14.065 AM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000006","{""level"":""info"",""ts"":""2025-10-19T02:17:13.081062051Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/18/2025, 10:38:09.873 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T22:38:07.749233517Z"",""caller"":""logging/log.go:101"",""msg"":""Tracing is disabled, defaulting to no-op exporter""}"
"10/18/2025, 10:38:09.873 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T22:38:07.760750944Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 10:38:09.873 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T22:38:08.172127918Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:94"",""msg"":""Metadata endpoint is reachable"",""StatusCode"":200,""RetryInterval"":0.4}"
"10/18/2025, 10:38:09.873 PM","mcr.microsoft.com/k8se/metadata-init:1.0.20-m","metadata-check","ca-api-a-riff-in-react--0000005","{""level"":""info"",""ts"":""2025-10-18T22:38:09.073426241Z"",""logger"":""setup"",""caller"":""metadata-init/main.go:87"",""msg"":""Metadata endpoint is unreachable (error: Get \""http://169.254.169.254/metadata/instance?api-version=2021-01-01\"": context deadline exceeded (Client.Timeout exceeded while awaiting headers)). Proceeding.""}"
"10/18/2025, 10:38:21.792 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Server running on port 8080"
"10/18/2025, 10:38:21.792 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Auth strategy: JWT"
"10/18/2025, 11:00:52.620 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Server running on port 8080"
"10/18/2025, 11:00:52.620 PM","ariffreactacr.azurecr.io/a-riff-in-react-api:latest",api,"ca-api-a-riff-in-react--0000005","Auth strategy: JWT"
